Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity,index
TSLA240112C00275000,2023-12-08 10:26AM EST,275.0,4.3,4.05,4.15,0.35,+8.86%,29.0,449,45.52%,Call,2024-01-12,849
TSLA240112C00280000,2023-12-08 10:45AM EST,280.0,3.1,3.25,3.35,-0.08,-2.52%,35.0,565,45.65%,Call,2024-01-12,850
TSLA240112C00285000,2023-12-08 10:45AM EST,285.0,2.49,2.65,2.71,-0.11,-4.23%,22.0,379,45.90%,Call,2024-01-12,851
TSLA240112C00290000,2023-12-08 10:28AM EST,290.0,2.3,2.16,2.23,0.2,+9.52%,21.0,162,46.41%,Call,2024-01-12,852
TSLA240112C00295000,2023-12-08 10:35AM EST,295.0,1.68,1.75,1.8,0.09,+5.66%,27.0,98,46.68%,Call,2024-01-12,853
TSLA240112C00300000,2023-12-08 10:33AM EST,300.0,1.41,1.44,1.49,0.02,+1.44%,23.0,240,47.27%,Call,2024-01-12,854
TSLA240112C00305000,2023-12-08 10:08AM EST,305.0,1.22,1.17,1.22,0.06,+5.17%,9.0,107,47.71%,Call,2024-01-12,855
TSLA240112C00310000,2023-12-08 10:16AM EST,310.0,1.04,0.98,1.02,0.04,+4.00%,34.0,334,48.36%,Call,2024-01-12,856
TSLA240112C00315000,2023-12-08 10:53AM EST,315.0,0.84,0.81,0.85,-0.01,-1.18%,4.0,56,48.95%,Call,2024-01-12,857
TSLA240112C00325000,2023-12-07 3:17PM EST,325.0,0.59,0.58,0.61,0.02,+3.51%,10.0,41,50.10%,Call,2024-01-12,859
TSLA240112C00330000,2023-12-08 10:22AM EST,330.0,0.51,0.49,0.52,-0.01,-1.92%,4.0,16,50.78%,Call,2024-01-12,860
TSLA240112C00340000,2023-12-08 10:34AM EST,340.0,0.38,0.37,0.4,0.01,+2.70%,5.0,46,52.44%,Call,2024-01-12,862
TSLA240112C00345000,2023-12-07 3:33PM EST,345.0,0.31,0.32,0.35,0.0,-,201.0,202,53.22%,Call,2024-01-12,863
TSLA240112C00360000,2023-12-07 3:51PM EST,360.0,0.22,0.21,0.24,0.0,-,5.0,318,55.37%,Call,2024-01-12,866
TSLA240112C00380000,2023-12-08 10:36AM EST,380.0,0.14,0.12,0.15,-0.03,-17.65%,20.0,1,58.01%,Call,2024-01-12,870
TSLA240112C00390000,2023-12-07 9:30AM EST,390.0,0.13,0.1,0.13,0.0,-,5.0,6,59.77%,Call,2024-01-12,872
TSLA240112C00400000,2023-12-07 1:11PM EST,400.0,0.1,0.08,0.09,0.0,-,10.0,18,60.45%,Call,2024-01-12,874
TSLA240112C00440000,2023-12-08 10:28AM EST,440.0,0.05,0.03,0.05,0.0,-,30.0,50,65.43%,Call,2024-01-12,877
TSLA240112P00030000,2023-12-07 1:45PM EST,30.0,0.02,0.0,0.02,0.0,-,5.0,5,209.38%,Put,2024-01-12,878
TSLA240112P00110000,2023-12-04 2:54PM EST,110.0,0.07,0.03,0.06,0.0,-,9.0,14,92.97%,Put,2024-01-12,883
TSLA240112P00115000,2023-12-07 11:32AM EST,115.0,0.05,0.04,0.07,0.0,-,240.0,241,89.84%,Put,2024-01-12,884
TSLA240112P00125000,2023-12-01 10:43AM EST,125.0,0.12,0.06,0.09,0.0,-,4.0,4,83.20%,Put,2024-01-12,886
TSLA240112P00135000,2023-12-08 9:30AM EST,135.0,0.12,0.08,0.11,0.02,+20.00%,15.0,136,76.27%,Put,2024-01-12,888
TSLA240112P00140000,2023-12-07 3:57PM EST,140.0,0.12,0.09,0.12,0.0,-,100.0,109,72.85%,Put,2024-01-12,889
TSLA240112P00145000,2023-12-07 11:58AM EST,145.0,0.14,0.1,0.14,0.0,-,20.0,21,69.73%,Put,2024-01-12,890
TSLA240112P00150000,2023-12-07 3:55PM EST,150.0,0.15,0.12,0.15,0.0,-,31.0,35,66.60%,Put,2024-01-12,891
TSLA240112P00160000,2023-12-08 10:28AM EST,160.0,0.2,0.17,0.21,-0.02,-9.09%,9.0,34,61.33%,Put,2024-01-12,893
TSLA240112P00180000,2023-12-08 10:30AM EST,180.0,0.47,0.46,0.49,-0.12,-20.34%,70.0,297,53.20%,Put,2024-01-12,897
TSLA240112P00185000,2023-12-08 10:25AM EST,185.0,0.61,0.61,0.64,-0.17,-21.79%,41.0,171,51.71%,Put,2024-01-12,898
TSLA240112P00195000,2023-12-08 10:55AM EST,195.0,1.09,1.07,1.11,-0.28,-20.44%,12.0,162,49.24%,Put,2024-01-12,900
TSLA240112P00200000,2023-12-08 10:52AM EST,200.0,1.47,1.42,1.47,-0.2,-11.98%,24.0,249,48.10%,Put,2024-01-12,901
TSLA240112P00205000,2023-12-08 10:52AM EST,205.0,1.92,1.88,1.95,-0.28,-12.73%,37.0,338,47.12%,Put,2024-01-12,902
TSLA240112P00210000,2023-12-08 10:38AM EST,210.0,2.65,2.5,2.56,-0.28,-9.56%,61.0,1389,46.16%,Put,2024-01-12,903
TSLA240112P00215000,2023-12-08 10:34AM EST,215.0,3.35,3.25,3.4,-0.54,-13.88%,38.0,412,45.59%,Put,2024-01-12,904
TSLA240112P00220000,2023-12-08 10:52AM EST,220.0,4.3,4.2,4.35,-0.45,-9.47%,86.0,393,44.62%,Put,2024-01-12,905
TSLA240112P00225000,2023-12-08 10:36AM EST,225.0,5.7,5.45,5.55,-0.37,-6.10%,48.0,443,43.84%,Put,2024-01-12,906
TSLA240112P00230000,2023-12-08 10:41AM EST,230.0,7.25,6.95,7.05,-0.4,-5.23%,97.0,290,43.26%,Put,2024-01-12,907
TSLA240112P00235000,2023-12-08 10:33AM EST,235.0,8.95,8.7,8.8,-0.57,-5.99%,51.0,207,42.60%,Put,2024-01-12,908
TSLA240112P00240000,2023-12-08 10:42AM EST,240.0,10.85,10.8,10.95,-0.9,-7.66%,38.0,286,42.32%,Put,2024-01-12,909
TSLA240112P00245000,2023-12-08 10:43AM EST,245.0,13.75,13.2,13.35,-0.82,-5.63%,49.0,101,41.85%,Put,2024-01-12,910
TSLA240112P00250000,2023-12-07 1:48PM EST,250.0,18.02,15.9,16.05,0.0,-,46.0,152,41.36%,Put,2024-01-12,911
TSLA240112P00255000,2023-12-08 10:07AM EST,255.0,19.05,18.9,19.1,-3.78,-16.56%,17.0,28,41.02%,Put,2024-01-12,912
TSLA240112P00270000,2023-12-07 9:42AM EST,270.0,34.6,29.75,30.45,0.0,-,10.0,21,42.40%,Put,2024-01-12,915
TSLA240112P00280000,2023-12-07 11:49AM EST,280.0,39.1,38.15,38.8,0.0,-,95.0,77,42.54%,Put,2024-01-12,917
TSLA240112P00285000,2023-12-07 12:14PM EST,285.0,44.3,42.45,43.6,0.0,-,27.0,429,44.91%,Put,2024-01-12,918
TSLA240112P00295000,2023-12-07 10:57AM EST,295.0,53.0,51.35,52.8,0.0,-,5.0,5,46.19%,Put,2024-01-12,920
TSLA240112P00400000,2023-12-07 2:38PM EST,400.0,158.85,154.7,158.6,0.0,-,42.0,0,77.34%,Put,2024-01-12,923
TSLA240119C00001670,2023-12-08 9:30AM EST,1.67,243.2,241.75,242.7,3.97,+1.66%,8.0,965,836.72%,Call,2024-01-19,925
TSLA240119C00006670,2023-09-11 10:24AM EST,6.67,261.86,255.75,257.5,0.0,-,8.0,70,0.00%,Call,2024-01-19,928
TSLA240119C00008330,2023-12-08 9:30AM EST,8.33,233.9,235.3,236.05,8.64,+3.84%,7.0,4127,387.50%,Call,2024-01-19,929
TSLA240119C00011670,2023-10-19 10:31AM EST,11.67,208.44,221.4,224.25,0.0,-,5.0,248,0.00%,Call,2024-01-19,931
TSLA240119C00015000,2023-12-06 11:54AM EST,15.0,229.9,228.8,229.45,0.0,-,8.0,286,348.44%,Call,2024-01-19,933
TSLA240119C00016670,2023-10-24 1:03PM EST,16.67,201.3,217.2,218.1,0.0,-,23.0,476,0.00%,Call,2024-01-19,934
TSLA240119C00018330,2023-10-24 1:03PM EST,18.33,199.67,215.55,216.45,0.0,-,23.0,393,0.00%,Call,2024-01-19,935
TSLA240119C00020000,2023-12-07 2:56PM EST,20.0,221.0,223.7,224.3,0.0,-,5.0,306,278.13%,Call,2024-01-19,936
TSLA240119C00023330,2023-10-23 12:29PM EST,23.33,190.78,210.6,211.5,0.0,-,5.0,369,0.00%,Call,2024-01-19,938
TSLA240119C00025000,2023-11-28 12:58PM EST,25.0,218.5,218.7,219.15,0.0,-,10.0,293,203.13%,Call,2024-01-19,939
TSLA240119C00026670,2023-11-14 3:04PM EST,26.67,210.22,217.1,217.65,0.0,-,5.0,810,257.03%,Call,2024-01-19,940
TSLA240119C00028330,2023-10-23 12:18PM EST,28.33,186.48,205.65,206.55,0.0,-,5.0,635,0.00%,Call,2024-01-19,941
TSLA240119C00030000,2023-11-22 9:30AM EST,30.0,212.0,213.9,214.5,0.0,-,8.0,511,267.97%,Call,2024-01-19,942
TSLA240119C00031670,2023-10-23 12:15PM EST,31.67,184.03,202.35,203.2,0.0,-,5.0,1320,0.00%,Call,2024-01-19,943
TSLA240119C00033330,2023-12-05 10:56AM EST,33.33,213.5,210.4,211.05,0.0,-,12.0,3806,232.42%,Call,2024-01-19,944
TSLA240119C00040000,2022-08-08 9:58AM EST,40.0,871.35,0.0,0.0,0.0,-,5.0,225,0.00%,Call,2024-01-19,946
TSLA240119C00045000,2022-08-02 9:15AM EST,45.0,852.51,0.0,0.0,0.0,-,7.0,85,0.00%,Call,2024-01-19,947
TSLA240119C00060000,2023-12-05 10:31AM EST,60.0,183.55,184.0,184.8,0.0,-,10.0,248,193.55%,Call,2024-01-19,950
TSLA240119C00080000,2023-12-07 2:51PM EST,80.0,161.24,164.15,164.9,0.0,-,20.0,393,160.99%,Call,2024-01-19,955
TSLA240119C00083330,2023-11-14 2:25PM EST,83.33,153.03,160.9,161.65,0.0,-,45.0,922,158.55%,Call,2024-01-19,956
TSLA240119C00090000,2023-12-07 12:50PM EST,90.0,150.62,154.2,154.85,0.0,-,10.0,3529,145.02%,Call,2024-01-19,958
TSLA240119C00100000,2023-12-08 10:22AM EST,100.0,144.35,144.25,145.1,2.82,+1.99%,10.0,19825,135.64%,Call,2024-01-19,960
TSLA240119C00105000,2023-12-07 2:52PM EST,105.0,140.1,139.3,139.95,3.43,+2.51%,10.0,1231,127.39%,Call,2024-01-19,961
TSLA240119C00110000,2023-12-08 10:31AM EST,110.0,135.26,134.4,135.25,8.17,+6.43%,18.0,4481,126.32%,Call,2024-01-19,962
TSLA240119C00116670,2023-11-30 11:11AM EST,116.67,125.58,127.8,128.5,0.0,-,25.0,1880,117.77%,Call,2024-01-19,964
TSLA240119C00120000,2023-12-07 3:50PM EST,120.0,122.9,124.45,125.35,0.0,-,25.0,5915,115.53%,Call,2024-01-19,965
TSLA240119C00130000,2023-12-08 9:50AM EST,130.0,113.6,114.65,115.45,0.81,+0.72%,21.0,3719,106.79%,Call,2024-01-19,969
TSLA240119C00133330,2023-12-04 9:36AM EST,133.33,103.2,111.25,112.0,0.0,-,4.0,2198,101.32%,Call,2024-01-19,970
TSLA240119C00136670,2023-12-08 9:34AM EST,136.67,106.69,108.0,108.8,5.2,+5.12%,18.0,2437,99.71%,Call,2024-01-19,972
TSLA240119C00140000,2023-12-07 1:42PM EST,140.0,102.0,104.8,105.5,0.0,-,7.0,4747,97.41%,Call,2024-01-19,973
TSLA240119C00146670,2023-12-08 9:42AM EST,146.67,97.2,98.15,98.9,2.18,+2.29%,4.0,1049,91.06%,Call,2024-01-19,976
TSLA240119C00156670,2023-12-08 10:52AM EST,156.67,88.47,88.25,88.85,-2.76,-3.03%,4.0,1458,81.32%,Call,2024-01-19,980
TSLA240119C00170000,2023-12-07 1:21PM EST,170.0,71.55,75.25,76.0,0.0,-,33.0,4058,73.07%,Call,2024-01-19,985
TSLA240119C00176670,2023-12-08 10:52AM EST,176.67,68.95,68.85,69.45,3.2,+4.87%,4.0,1559,68.56%,Call,2024-01-19,988
TSLA240119C00183330,2023-12-06 10:52AM EST,183.33,63.0,62.45,63.0,0.0,-,11.0,34417,64.23%,Call,2024-01-19,990
TSLA240119C00190000,2023-12-07 3:40PM EST,190.0,54.39,56.1,56.7,0.0,-,16.0,10576,60.47%,Call,2024-01-19,993
TSLA240119C00193330,2023-12-07 10:02AM EST,193.33,47.99,52.9,53.4,0.0,-,9.0,3673,57.85%,Call,2024-01-19,994
TSLA240119C00195000,2023-12-08 10:12AM EST,195.0,51.7,51.55,51.8,1.02,+2.01%,9.0,2549,57.53%,Call,2024-01-19,995
TSLA240119C00200000,2023-12-08 10:22AM EST,200.0,47.51,47.1,47.55,1.41,+3.06%,21.0,40574,56.53%,Call,2024-01-19,996
TSLA240119C00203330,2023-12-07 2:50PM EST,203.33,41.4,44.0,44.5,0.0,-,9.0,5045,54.59%,Call,2024-01-19,997
TSLA240119C00205000,2023-12-07 3:58PM EST,205.0,41.75,42.55,43.05,0.0,-,41.0,5630,54.05%,Call,2024-01-19,998
TSLA240119C00210000,2023-12-08 10:36AM EST,210.0,37.83,38.25,38.6,0.71,+1.91%,181.0,21558,51.93%,Call,2024-01-19,1000
TSLA240119C00215000,2023-12-08 10:26AM EST,215.0,34.05,34.35,34.55,0.65,+1.95%,21.0,3617,51.06%,Call,2024-01-19,1002
TSLA240119C00216670,2023-12-07 3:50PM EST,216.67,31.85,33.05,33.25,0.0,-,22.0,9135,50.73%,Call,2024-01-19,1003
TSLA240119C00220000,2023-12-08 10:12AM EST,220.0,30.5,30.5,30.65,0.8,+2.69%,10.0,23750,50.20%,Call,2024-01-19,1004
TSLA240119C00225000,2023-12-08 10:46AM EST,225.0,26.05,26.75,26.95,0.0,-,50.0,2995,49.02%,Call,2024-01-19,1006
TSLA240119C00230000,2023-12-08 10:53AM EST,230.0,23.5,23.3,23.5,0.7,+3.07%,318.0,29210,48.02%,Call,2024-01-19,1008
TSLA240119C00233330,2023-12-08 10:53AM EST,233.33,21.3,21.25,21.4,0.65,+3.15%,75.0,35815,47.60%,Call,2024-01-19,1009
TSLA240119C00235000,2023-12-08 10:53AM EST,235.0,20.35,20.2,20.3,0.67,+3.40%,216.0,7388,47.12%,Call,2024-01-19,1010
TSLA240119C00236670,2023-12-08 10:53AM EST,236.67,19.4,19.2,19.3,0.74,+3.97%,214.0,10355,46.87%,Call,2024-01-19,1011
TSLA240119C00240000,2023-12-08 10:55AM EST,240.0,17.35,17.35,17.45,0.45,+2.66%,1039.0,49642,46.56%,Call,2024-01-19,1012
TSLA240119C00243330,2023-12-08 10:53AM EST,243.33,15.65,15.6,15.7,0.4,+2.62%,424.0,7053,46.22%,Call,2024-01-19,1013
TSLA240119C00245000,2023-12-08 10:53AM EST,245.0,14.75,14.75,14.8,0.5,+3.51%,523.0,10574,45.86%,Call,2024-01-19,1014
TSLA240119C00246670,2023-12-08 10:38AM EST,246.67,13.6,14.0,14.05,0.05,+0.37%,68.0,8365,45.86%,Call,2024-01-19,1015
TSLA240119C00250000,2023-12-08 10:55AM EST,250.0,12.4,12.45,12.55,0.25,+2.06%,2392.0,49449,45.59%,Call,2024-01-19,1016
TSLA240119C00253330,2023-12-08 10:49AM EST,253.33,11.02,11.05,11.15,0.22,+2.04%,108.0,8730,45.29%,Call,2024-01-19,1017
TSLA240119C00255000,2023-12-08 10:50AM EST,255.0,10.45,10.45,10.5,0.28,+2.75%,515.0,8759,45.17%,Call,2024-01-19,1018
TSLA240119C00256670,2023-12-08 10:49AM EST,256.67,9.75,9.85,9.95,0.15,+1.56%,35.0,9320,45.28%,Call,2024-01-19,1019
TSLA240119C00260000,2023-12-08 10:53AM EST,260.0,8.7,8.7,8.8,0.2,+2.35%,1154.0,40245,45.09%,Call,2024-01-19,1020
TSLA240119C00263330,2023-12-08 10:52AM EST,263.33,7.68,7.65,7.75,0.43,+5.93%,14.0,9698,44.89%,Call,2024-01-19,1021
TSLA240119C00265000,2023-12-08 10:54AM EST,265.0,7.23,7.25,7.3,0.18,+2.55%,107.0,3115,44.93%,Call,2024-01-19,1022
TSLA240119C00266670,2023-12-08 10:37AM EST,266.67,6.6,6.8,6.85,0.15,+2.33%,61.0,12798,44.89%,Call,2024-01-19,1023
TSLA240119C00270000,2023-12-08 10:53AM EST,270.0,6.01,6.0,6.05,0.17,+2.91%,1687.0,18250,44.93%,Call,2024-01-19,1024
TSLA240119C00273330,2023-12-08 10:13AM EST,273.33,5.16,5.2,5.25,0.26,+5.31%,108.0,6752,44.67%,Call,2024-01-19,1025
TSLA240119C00275000,2023-12-08 10:55AM EST,275.0,4.9,4.95,5.0,0.2,+4.26%,1300.0,5428,44.99%,Call,2024-01-19,1026
TSLA240119C00276670,2023-12-08 10:40AM EST,276.67,4.35,4.55,4.6,-0.18,-3.97%,15.0,4547,44.67%,Call,2024-01-19,1027
TSLA240119C00280000,2023-12-08 10:53AM EST,280.0,4.1,4.05,4.1,0.13,+3.27%,641.0,18510,45.01%,Call,2024-01-19,1028
TSLA240119C00283330,2023-12-08 10:41AM EST,283.33,3.45,3.55,3.6,-0.1,-2.82%,38.0,7222,45.11%,Call,2024-01-19,1029
TSLA240119C00285000,2023-12-08 10:10AM EST,285.0,3.44,3.3,3.4,0.16,+4.88%,66.0,2861,45.29%,Call,2024-01-19,1030
TSLA240119C00286670,2023-12-08 9:38AM EST,286.67,3.03,3.1,3.2,0.02,+0.66%,4.0,5970,45.42%,Call,2024-01-19,1031
TSLA240119C00290000,2023-12-08 10:47AM EST,290.0,2.72,2.76,2.79,-0.01,-0.37%,167.0,15324,45.45%,Call,2024-01-19,1032
TSLA240119C00293330,2023-12-08 10:38AM EST,293.33,2.33,2.45,2.48,-0.02,-0.85%,906.0,6888,45.76%,Call,2024-01-19,1033
TSLA240119C00295000,2023-12-08 10:48AM EST,295.0,2.26,2.26,2.29,-0.01,-0.44%,38.0,1993,45.65%,Call,2024-01-19,1034
TSLA240119C00296670,2023-12-08 10:48AM EST,296.67,2.12,2.16,2.18,0.04,+1.92%,67.0,8043,45.95%,Call,2024-01-19,1035
TSLA240119C00300000,2023-12-08 10:53AM EST,300.0,1.91,1.91,1.93,0.03,+1.60%,2298.0,64436,46.22%,Call,2024-01-19,1036
TSLA240119C00303330,2023-12-08 10:33AM EST,303.33,1.7,1.69,1.71,0.04,+2.41%,16.0,6165,46.48%,Call,2024-01-19,1037
TSLA240119C00305000,2023-12-08 10:41AM EST,305.0,1.52,1.59,1.61,-0.02,-1.30%,16.0,992,46.63%,Call,2024-01-19,1038
TSLA240119C00306670,2023-12-08 9:30AM EST,306.67,1.54,1.49,1.5,0.11,+7.69%,15.0,7914,46.66%,Call,2024-01-19,1039
TSLA240119C00310000,2023-12-08 10:02AM EST,310.0,1.32,1.32,1.35,0.04,+3.13%,31.0,7956,47.10%,Call,2024-01-19,1040
TSLA240119C00315000,2023-12-08 10:44AM EST,315.0,1.09,1.11,1.14,-0.01,-0.91%,166.0,810,47.61%,Call,2024-01-19,1042
TSLA240119C00320000,2023-12-08 10:19AM EST,320.0,0.93,0.95,0.97,0.01,+1.09%,41.0,8239,48.17%,Call,2024-01-19,1044
TSLA240119C00325000,2023-12-08 10:43AM EST,325.0,0.77,0.81,0.82,-0.05,-6.10%,1005.0,6553,48.66%,Call,2024-01-19,1046
TSLA240119C00330000,2023-12-08 10:06AM EST,330.0,0.73,0.69,0.71,0.06,+8.96%,64.0,15600,49.34%,Call,2024-01-19,1048
TSLA240119C00333330,2023-12-08 10:48AM EST,333.33,0.62,0.63,0.64,0.0,-,34.0,27568,49.68%,Call,2024-01-19,1049
TSLA240119C00341670,2023-12-07 3:42PM EST,341.67,0.48,0.49,0.51,0.0,-,100.0,1514,50.64%,Call,2024-01-19,1053
TSLA240119C00350000,2023-12-08 10:45AM EST,350.0,0.38,0.4,0.41,-0.02,-5.00%,165.0,23173,51.81%,Call,2024-01-19,1056
TSLA240119C00358330,2023-12-07 2:12PM EST,358.33,0.31,0.32,0.33,0.0,-,4.0,2027,52.78%,Call,2024-01-19,1059
TSLA240119C00370000,2023-12-08 10:43AM EST,370.0,0.25,0.24,0.26,-0.01,-3.85%,611.0,8496,54.39%,Call,2024-01-19,1063
TSLA240119C00375000,2023-12-07 12:23PM EST,375.0,0.23,0.22,0.23,0.0,-,413.0,12570,55.08%,Call,2024-01-19,1065
TSLA240119C00376670,2023-12-06 9:32AM EST,376.67,0.27,0.21,0.23,0.0,-,5.0,1685,55.42%,Call,2024-01-19,1066
TSLA240119C00390000,2023-12-06 3:58PM EST,390.0,0.18,0.16,0.17,0.0,-,24.0,1555,57.03%,Call,2024-01-19,1070
TSLA240119C00396670,2023-12-07 12:16PM EST,396.67,0.14,0.14,0.15,0.0,-,14.0,3471,57.91%,Call,2024-01-19,1073
TSLA240119C00400000,2023-12-08 10:40AM EST,400.0,0.14,0.13,0.14,0.0,-,116.0,37506,58.20%,Call,2024-01-19,1074
TSLA240119C00408330,2023-12-08 10:27AM EST,408.33,0.12,0.11,0.12,-0.01,-7.69%,63.0,4887,59.18%,Call,2024-01-19,1075
TSLA240119C00410000,2023-12-05 10:44AM EST,410.0,0.14,0.1,0.12,0.0,-,5.0,1018,59.38%,Call,2024-01-19,1076
TSLA240119C00433330,2023-12-07 2:52PM EST,433.33,0.07,0.07,0.08,0.0,-,14.0,5235,62.11%,Call,2024-01-19,1081
TSLA240119C00440000,2023-12-07 11:18AM EST,440.0,0.06,0.06,0.07,0.0,-,5.0,1409,62.70%,Call,2024-01-19,1082
TSLA240119C00450000,2023-12-08 10:32AM EST,450.0,0.06,0.05,0.06,-0.01,-14.29%,30.0,11597,63.67%,Call,2024-01-19,1084
TSLA240119C00458330,2023-12-07 11:35AM EST,458.33,0.06,0.04,0.06,0.0,-,11.0,2931,64.84%,Call,2024-01-19,1085
TSLA240119C00460000,2022-08-15 10:59AM EST,460.0,536.7,0.0,0.0,0.0,-,12.0,133,25.00%,Call,2024-01-19,1086
TSLA240119C00470000,2022-08-15 12:52PM EST,470.0,536.7,0.0,0.0,0.0,-,8.0,145,50.00%,Call,2024-01-19,1088
TSLA240119C00475000,2023-12-07 10:10AM EST,475.0,0.04,0.03,0.04,0.0,-,200.0,5759,66.02%,Call,2024-01-19,1089
TSLA240119C00483330,2023-12-06 1:11PM EST,483.33,0.04,0.03,0.04,0.0,-,19.0,2152,67.38%,Call,2024-01-19,1091
TSLA240119C00491670,2023-12-07 3:33PM EST,491.67,0.04,0.02,0.04,0.0,-,11.0,4361,67.97%,Call,2024-01-19,1093
TSLA240119C00500000,2023-12-08 10:25AM EST,500.0,0.02,0.02,0.03,0.0,-,8.0,40496,68.36%,Call,2024-01-19,1094
TSLA240119C00516670,2023-12-08 10:34AM EST,516.67,0.01,0.01,0.03,0.0,-,6.0,4178,69.53%,Call,2024-01-19,1096
TSLA240119C00520000,2023-11-30 10:53AM EST,520.0,0.04,0.01,0.03,0.0,-,20.0,690,70.31%,Call,2024-01-19,1097
TSLA240119C00533330,2023-12-06 11:45AM EST,533.33,0.03,0.01,0.02,0.0,-,50.0,17377,71.09%,Call,2024-01-19,1099
TSLA240119C00540000,2023-12-07 9:53AM EST,540.0,0.02,0.01,0.02,0.0,-,20.0,408,71.88%,Call,2024-01-19,1100
TSLA240119C00550000,2023-12-05 1:58PM EST,550.0,0.01,0.01,0.02,0.0,-,13.0,15308,73.44%,Call,2024-01-19,1101
TSLA240119C00558330,2023-11-17 11:25AM EST,558.33,0.04,0.0,0.02,0.0,-,13.0,1351,71.88%,Call,2024-01-19,1102
TSLA240119C00560000,2023-12-05 2:38PM EST,560.0,0.02,0.0,0.02,0.0,-,77.0,1639,72.66%,Call,2024-01-19,1103
TSLA240119C00566670,2023-12-07 1:10PM EST,566.67,0.01,0.0,0.02,0.0,-,24.0,8061,73.44%,Call,2024-01-19,1104
TSLA240119C00591670,2023-12-01 9:30AM EST,591.67,0.02,0.0,0.01,0.0,-,9.0,3472,73.44%,Call,2024-01-19,1108
TSLA240119C00600000,2023-12-07 12:37PM EST,600.0,0.01,0.0,0.01,0.0,-,25.0,20439,75.00%,Call,2024-01-19,1109
TSLA240119C00625000,2023-12-05 9:48AM EST,625.0,0.01,0.0,0.01,0.0,-,25.0,2690,78.13%,Call,2024-01-19,1114
TSLA240119C00630000,2022-08-24 10:14AM EST,630.0,407.5,0.0,0.0,0.0,-,4.0,219,50.00%,Call,2024-01-19,1115
TSLA240119C00641670,2023-11-28 12:12PM EST,641.67,0.01,0.0,0.01,0.0,-,6.0,1405,79.69%,Call,2024-01-19,1118
TSLA240119C00675000,2023-12-08 10:12AM EST,675.0,0.01,0.0,0.01,0.0,-,29.0,4441,82.81%,Call,2024-01-19,1123
TSLA240119C00680000,2022-08-23 10:25AM EST,680.0,360.0,0.0,0.0,0.0,-,142.0,6941,50.00%,Call,2024-01-19,1124
TSLA240119C00683330,2023-12-04 3:52PM EST,683.33,0.01,0.0,0.01,0.0,-,6.0,9081,84.38%,Call,2024-01-19,1125
TSLA240119C00690000,2022-08-23 11:00AM EST,690.0,354.0,0.0,0.0,0.0,-,100.0,3388,50.00%,Call,2024-01-19,1126
TSLA240119C00716670,2023-11-27 9:59AM EST,716.67,0.01,0.0,0.01,0.0,-,200.0,8606,87.50%,Call,2024-01-19,1131
TSLA240119C00720000,2022-08-22 2:52PM EST,720.0,326.21,0.0,0.0,0.0,-,40.0,329,50.00%,Call,2024-01-19,1132
TSLA240119C00725000,2023-11-28 11:29AM EST,725.0,0.01,0.0,0.01,0.0,-,4.0,5878,87.50%,Call,2024-01-19,1133
TSLA240119C00733330,2023-11-29 2:49PM EST,733.33,0.01,0.0,0.01,0.0,-,4.0,3705,89.06%,Call,2024-01-19,1135
TSLA240119C00741670,2023-11-28 11:03AM EST,741.67,0.01,0.0,0.01,0.0,-,21.0,1009,90.63%,Call,2024-01-19,1137
TSLA240119C00758330,2023-11-21 9:46AM EST,758.33,0.01,0.0,0.01,0.0,-,5.0,1139,90.63%,Call,2024-01-19,1139
TSLA240119C00766670,2023-12-01 12:23PM EST,766.67,0.01,0.0,0.01,0.0,-,800.0,3374,92.19%,Call,2024-01-19,1141
TSLA240119C00780000,2022-08-22 2:52PM EST,780.0,296.97,0.0,0.0,0.0,-,40.0,1060,50.00%,Call,2024-01-19,1144
TSLA240119C00783330,2023-12-04 12:41PM EST,783.33,0.01,0.0,0.01,0.0,-,30.0,1182,93.75%,Call,2024-01-19,1145
TSLA240119C00791670,2023-12-01 12:24PM EST,791.67,0.01,0.0,0.01,0.0,-,48.0,4109,93.75%,Call,2024-01-19,1147
TSLA240119C00808330,2023-11-30 9:30AM EST,808.33,0.01,0.0,0.01,0.0,-,10.0,4697,96.88%,Call,2024-01-19,1149
TSLA240119C00816670,2023-11-29 10:57AM EST,816.67,0.01,0.0,0.01,0.0,-,5.0,8181,96.88%,Call,2024-01-19,1151
TSLA240119C00820000,2022-08-24 10:35AM EST,820.0,305.47,0.0,0.0,0.0,-,35.0,404,50.00%,Call,2024-01-19,1152
TSLA240119C00825000,2023-12-06 3:17PM EST,825.0,0.01,0.0,0.01,0.0,-,27.0,125588,96.88%,Call,2024-01-19,1153
TSLA240119C00830000,2022-08-17 12:03PM EST,830.0,307.63,0.0,0.0,0.0,-,9.0,386,50.00%,Call,2024-01-19,1154
TSLA240119C00850000,2022-08-24 11:31AM EST,850.0,293.07,0.0,0.0,0.0,-,5.0,1031,50.00%,Call,2024-01-19,1156
TSLA240119C00870000,2022-08-23 2:59PM EST,870.0,272.6,0.0,0.0,0.0,-,29.0,560,50.00%,Call,2024-01-19,1158
TSLA240119C00900000,2022-08-24 2:49PM EST,900.0,260.2,0.0,0.0,0.0,-,225.0,5637,50.00%,Call,2024-01-19,1161
